tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
0940b460-a93d-11f0-afe1-175479a33d89|HIDR. SCMS303BL3|HAVANA AÇAI|303B_L3|HIDROMETRO|HIDROMETRO|91|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||a0cf1679-23f2-4017-8471-bdde7d48db57|
d8341830-a93c-11f0-afe1-175479a33d89|HIDR. SCMS106GL1|ESPAÇO LASER|106G_L1|HIDROMETRO|HIDROMETRO|31|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||2359d314-3846-4fa7-b008-a5121513face|
e84f04f0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS203CL2|MARCO JÓIAS E RELÓGIOS|203C_L2|HIDROMETRO|HIDROMETRO|50|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||a6af1873-1fcf-41d7-bbe9-09a62ef16e6f|
c06c99c0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS101AL1|RAREFAU|101A_L1|HIDROMETRO|HIDROMETRO|2|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||5bd643bb-a77d-4670-8204-df41e378cfcd|
d9c9d360-a93c-11f0-afe1-175479a33d89|HIDR. SCMS106HIL1|VITÓRIA TERNOS|106HI_L1|HIDROMETRO|HIDROMETRO|33|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||f7e145ce-02b8-4f55-a488-e4603692178f|
db6979a0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS106JL1|OTICAS CONECT|106J_L1|HIDROMETRO|HIDROMETRO|35|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||141a64ad-b112-4a11-9c14-9cd688f63447|
c1f90620-a93c-11f0-afe1-175479a33d89|HIDR. SCMS101BL1|SUPER KIDS|101B_L1|HIDROMETRO|HIDROMETRO|4|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||2dfc770c-b178-456e-8639-112a80f6ac57|
c8783b60-a93c-11f0-afe1-175479a33d89|HIDR. SCMS103DL1|PRESENTEC|103D_L1|HIDROMETRO|HIDROMETRO|12|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||780fef41-981d-490a-8f70-fbab00503d42|
fbe02cb0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS207FGL2|ZARDA|207FG_L2|HIDROMETRO|HIDROMETRO|74|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||77cea2cd-b18b-4fdb-a8bb-77c40291f9a0|
d0340f50-a93c-11f0-afe1-175479a33d89|HIDR. SCMS105AL1|QÓCULOS|105A_L1|HIDROMETRO|HIDROMETRO|21|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||f81092de-8f4b-4d40-86b8-1950304a4d66|
