tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
5d1e94b0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Chiller2_L2|Chiller 2 L2|AC_Chiller2_L2|CHILLER|CHILLER|227|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||399184db-d4cd-4f5f-9fd7-472ee74657d2|
3ae2b200-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Chiller3_L2|Chiller 3 L2|CHILLER|CHILLER|CHILLER|192|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||a22d5d03-763d-4d60-bc01-bc3f381e8d2c|
41b27840-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG7_L2|Bomba CAG 7 L2|CAG|BOMBA_CAG|BOMBA_CAG|199|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||25c2369e-c381-458b-a276-97c2dcb8f9c8|
40bdb800-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG6_L2|Bomba CAG 6 L2|CAG|BOMBA_CAG|BOMBA_CAG|198|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||64fb5029-55fb-40f6-ae05-842682e2efd1|
4f5c3df0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR3_L2|Casa de Máquina AR 3 L2|CAG|FANCOIL|FANCOIL|213|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||ff996c87-dd82-434b-8965-2863940d9f3e|
51580df0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR5_L2|Casa de Máquina AR 5 L2|CAG|FANCOIL|FANCOIL|215|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||3d6c358d-1071-4333-9265-411797611f63|
505236b0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR4_L2|Casa de Máquina AR 4 L2|CAG|FANCOIL|FANCOIL|214|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||4d74c047-dfca-4fc3-ac14-157f568f3832|
3ccfdc00-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG2_L2|Bomba CAG 2 L2|CAG|BOMBA_CAG|BOMBA_CAG|194|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||675c5b85-4927-4c3e-866b-13b5c411bbc6|
525ab0e0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR6_L2|Casa de Máquina AR 6 L2|CAG|FANCOIL|FANCOIL|216|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||91aa4ba6-a531-4ab1-86b2-a47b76ff13a2|
534d4e40-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR7_L2|Casa de Máquina AR 7 L2|CAG|FANCOIL|FANCOIL|217|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||0c041ce0-fbe7-456d-8374-cd27d0aa0573|
4d6fb030-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR1_L2|Casa de Máquina AR 1 L2|CAG|FANCOIL|FANCOIL|211|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||cb129096-8f86-4694-b2a7-2094da4c0175|
4a784220-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_Hidráulica3_L2|Bomba Hidráulica 1 L2|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|208|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||770266cd-9d1d-4f81-b38b-ede3b188acfb|
274ccf50-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER4_L2|Escada Rolante 4 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|172|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
3dd27ef0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG3_L2|Bomba CAG 3 L2|CAG|BOMBA_CAG|BOMBA_CAG|195|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||51eeda07-74f0-4f2a-8dff-7d99b31a9497|
553ebe00-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR9_L2|Casa de Máquina AR 9 L2|CAG|FANCOIL|FANCOIL|219|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||6fcd2eef-fe9a-4c99-a58a-a8829d1c866b|
2a51f900-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER7_L2|Escada Rolante 7 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|175|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
26459880-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER3_L2|Escada Rolante 3 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|171|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||3e4b030e-cc82-453f-9bdd-a880857fb886|
25467800-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER2_L2|Escada Rolante 2 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|170|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||c180d3af-ac8c-44c5-bb71-c1dcd8958a00|
29571e40-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER6_L2|Escada Rolante 6 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|174|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||09a841e9-275a-4436-b8ac-a86a392f7dec|
44a24530-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG10_L2|Bomba CAG 10 L2|CAG|BOMBA_CAG|BOMBA_CAG|202|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||2f26a6b5-2813-4518-ad02-967ea11e2c33|
285e3f50-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER5_L2|Escada Rolante 5 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|173|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||6dc9bd3e-084f-4abc-807d-94043c3f3e6c|
2b495150-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER8_L2|Escada Rolante 8 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|176|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||7dc16d06-991c-45d4-86e2-56762af40010|
43a91820-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG9_L2|Bomba CAG 9 L2|CAG|BOMBA_CAG|BOMBA_CAG|201|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||1a5ee076-fa79-4bf9-bb14-4b67a1b466dc|
572b4bc0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR11_L2|Casa de Máquina AR 11 L2|CAG|FANCOIL|FANCOIL|221|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||408305ab-b2d7-4589-a2f5-21351e5e2e4d|
