tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
db1abca0-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA316GL3|SUBWAY|316G_L3|HIDROMETRO|HIDROMETRO|286|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
7cf63e10-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA206PL2|C&A MODAS|206P_L2|HIDROMETRO|HIDROMETRO|246|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||2761639d-43b3-4214-a7b5-bb65b632575a|
60f39180-b4de-11f0-be7f-e760d1498268|HIDR. SCMOXUARA212HL2|RIACHUELO|212H_L2|HIDROMETRO|HIDROMETRO|255|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
5c013340-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA113EL1|DALLA BERNARDINA|113E_L1|HIDROMETRO|HIDROMETRO|235|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||a65c78ca-6d0e-46e1-b86a-4cade39a2691|
567afce1-fb0e-11f0-998e-25174baff087|Hidr. SCmoxuara207i|MR CHENEY|207I|HIDROMETRO|HIDROMETRO|331|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
be1f2690-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA312JL3|CHIQUINHO SORVETES|312J_L3|HIDROMETRO|HIDROMETRO|269|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
6534b310-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA201ABCL2|TAKE KIDS|201ABC_L2|HIDROMETRO|HIDROMETRO|240|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||79f1d634-2ee7-480d-9867-45fb15df2d54|
63d92540-b4de-11f0-be7f-e760d1498268|HIDR. SCMOXUARA308EL3|LOJAS AMERICANAS|308E_L3|HIDROMETRO|HIDROMETRO|267|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
61e7b580-b4de-11f0-be7f-e760d1498268|HIDR. SCMOXUARA304AGHIL3|KALUNGA|304AGHI_L3|HIDROMETRO|HIDROMETRO|262|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
a1ea62f0-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA301AL3|MILKY MOO|301A_L3|HIDROMETRO|HIDROMETRO|259|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
eab8ff50-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA309WL3|OFTALMOPLUS|309W_L3|HIDROMETRO|HIDROMETRO|292|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
18303fc0-b4de-11f0-be7f-e760d1498268|HIDR. SCMOXUARAQ102L1|BOB'S QUIOSQUE L1|Q102_L1|HIDROMETRO|HIDROMETRO|304|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
8d5cd9d0-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA209IJL2|ROYAL FACE|209IJ_L2|HIDROMETRO|HIDROMETRO|251|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
61e62450-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA118CL1|LOTERIAS SHOW DE BOLA|118C_L1|HIDROMETRO|HIDROMETRO|238|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||fba7e6eb-e670-4a37-835a-85f052b85674|
c7576150-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA313DL3|CHOPP BRAHMA|313D_L3|HIDROMETRO|HIDROMETRO|274|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
881ed720-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA208ABCDL2|CASA & VIDEO|208ABCD_L2|HIDROMETRO|HIDROMETRO|248|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
89c66ca0-b4dd-11f0-be7f-e760d1498268|HIDR. SCMOXUARA208FL2|ESMALTIER - ESMALTERIA EXPRESS|208F_L2|HIDROMETRO|HIDROMETRO|249|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
